,/Users/pslive1/Documents/Walk_Projext/BDL004_Goose_EyeTracking_Walk/BDL004_Goose_EyeTracking_Walk.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,ToCut,all_classes,fixation_classes
123,BDL004_Goose_EyeTracking_Walk.mov,125,fixation,1877,62650.0,62750.0,100.0,62581.666670000006,01:02.6,258.06,423.73,33,44,,building building pavement person plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky,plant_vertical
124,BDL004_Goose_EyeTracking_Walk.mov,126,fixation,1898,63050.0,63751.666670000006,701.666667,63281.666670000006,01:03.3,159.34,347.53,68,63,,building person plant_vertical plant_vertical sky,person
125,BDL004_Goose_EyeTracking_Walk.mov,127,fixation,1913,63818.333329999994,63985.0,166.666667,63783.333329999994,01:03.9,197.43,393.32,88,86,,person plant_horizontal plant_vertical,person
126,BDL004_Goose_EyeTracking_Walk.mov,128,fixation,1922,64051.666670000006,64318.333329999994,266.666667,64083.333329999994,01:04.2,191.39,442.24,45,52,,pavement person plant_vertical,person
127,BDL004_Goose_EyeTracking_Walk.mov,129,fixation,1933,64318.333329999994,64785.0,466.666667,64450.0,01:04.5,171.03,439.52,11,40,,building person plant_vertical sky sky,building
128,BDL004_Goose_EyeTracking_Walk.mov,130,fixation,1947,64986.666670000006,65086.666670000006,100.0,64918.333329999994,01:05.0,220.16,393.17,72,62,,building building building person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky sky,building
129,BDL004_Goose_EyeTracking_Walk.mov,131,fixation,1953,65153.333329999994,65286.666670000006,133.333333,65118.333329999994,01:05.2,161.06,404.41,69,60,,building building building pavement pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky,
130,BDL004_Goose_EyeTracking_Walk.mov,132,fixation,1961,65320.0,65653.33333,333.333333,65385.0,01:05.5,145.68,411.43,62,46,,building building building building pavement plant_vertical plant_vertical plant_vertical plant_vertical sky sky,building
131,BDL004_Goose_EyeTracking_Walk.mov,133,fixation,1972,65786.66667,65920.0,133.333333,65751.66667,01:05.8,161.49,340.93,54,49,,building building building person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky sky,person
132,BDL004_Goose_EyeTracking_Walk.mov,134,fixation,1982,65920.0,66455.0,535.0,66085.0,01:06.2,161.47,382.58,50,46,,building building building building pavement person plant_vertical plant_vertical plant_vertical plant_vertical sky sky,person plant_vertical
133,BDL004_Goose_EyeTracking_Walk.mov,135,fixation,1994,66521.66667,66655.0,133.333333,66486.66667,01:06.6,150.58,344.38,47,48,,building building building building person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky sky,person building
134,BDL004_Goose_EyeTracking_Walk.mov,136,fixation,1998,66655.0,66821.66667,166.666667,66620.0,01:06.7,151.03,409.47,42,47,,building building building building building car person plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky sky,
135,BDL004_Goose_EyeTracking_Walk.mov,137,fixation,2003,66821.66667,66955.0,133.333333,66786.66667,01:06.9,211.19,325.23,33,41,,building building building building pavement person plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky sky,building
136,BDL004_Goose_EyeTracking_Walk.mov,138,fixation,2010,67021.66667,67221.66667,200.0,67020.0,01:07.1,142.98,339.29,48,41,,building building building building building pavement person plant_vertical plant_vertical plant_vertical plant_vertical sky,building
137,BDL004_Goose_EyeTracking_Walk.mov,139,fixation,2024,67355.0,67823.33333,468.333333,67488.33333,01:07.6,183.43,315.15,28,30,,building building pavement person plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky,
138,BDL004_Goose_EyeTracking_Walk.mov,140,fixation,2044,68190.0,68356.66667,166.666667,68155.0,01:08.2,247.93,252.77,39,43,,building building pavement person plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky,sky
139,BDL004_Goose_EyeTracking_Walk.mov,141,fixation,2060,68556.66667,69025.0,468.333333,68688.33333,01:08.8,232.63,360.23,32,38,,building building building pavement person plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky sky,person
140,BDL004_Goose_EyeTracking_Walk.mov,142,fixation,2089,69591.66667,69958.33333,366.666667,69656.66667,01:09.7,234.0,313.41,80,88,,building pavement plant_horizontal,plant_horizontal
141,BDL004_Goose_EyeTracking_Walk.mov,143,fixation,2098,69991.66667,70160.0,168.333333,69956.66667,01:10.0,238.47,344.77,86,91,,building pavement plant_horizontal,plant_horizontal
142,BDL004_Goose_EyeTracking_Walk.mov,144,fixation,2110,70426.66667,70526.66667,100.0,70358.33333,01:10.4,174.87,138.66,73,78,,plant_horizontal,plant_horizontal
143,BDL004_Goose_EyeTracking_Walk.mov,145,fixation,2127,70960.0,71093.33333,133.333333,70925.0,01:11.0,139.87,349.23,90,71,,building pavement pavement plant_horizontal,plant_horizontal
144,BDL004_Goose_EyeTracking_Walk.mov,146,fixation,2147,71661.66667,71761.66667,100.0,71593.33333,01:11.7,254.4,287.45,61,54,,building building building pavement pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky,person
145,BDL004_Goose_EyeTracking_Walk.mov,147,fixation,2175,71761.66667,73496.66667,1735.0,72526.66667,01:12.6,228.08,317.84,22,37,,building building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky,person
146,BDL004_Goose_EyeTracking_Walk.mov,148,fixation,2206,73563.33333,73796.66667,233.333333,73561.66667,01:13.6,189.29,403.96,21,34,,building building building building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky,building
147,BDL004_Goose_EyeTracking_Walk.mov,149,fixation,2230,73965.0,74998.33333,1033.333333,74363.33333,01:14.4,212.73,322.76,28,21,,building building building building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky,
148,BDL004_Goose_EyeTracking_Walk.mov,150,fixation,2249,74998.33333,75233.33333,235.0,74996.66667,01:15.1,188.28,369.13,27,20,,building building building pavement pavement person person plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky,plant_vertical
149,BDL004_Goose_EyeTracking_Walk.mov,151,fixation,2261,75233.33333,75800.0,566.666667,75398.33333,01:15.5,179.16,324.77,34,27,,building building building building pavement pavement person plant_horizontal plant_vertical plant_vertical plant_vertical sky sky,person
150,BDL004_Goose_EyeTracking_Walk.mov,152,fixation,2276,75900.0,76100.0,200.0,75898.33333,01:16.0,153.38,409.7,28,29,,building building pavement pavement person plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky,building
151,BDL004_Goose_EyeTracking_Walk.mov,153,fixation,2286,76166.66667,76501.66667,335.0,76231.66667,01:16.3,156.49,345.13,29,28,,building building building pavement pavement person plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky,person
152,BDL004_Goose_EyeTracking_Walk.mov,154,fixation,2307,77001.66667,77101.66667,100.0,76933.33333,01:17.0,130.68,385.21,54,39,,building building building building construction pavement person plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky,building
153,BDL004_Goose_EyeTracking_Walk.mov,155,fixation,2317,77135.0,77635.0,500.0,77266.66667,01:17.3,153.9,331.82,45,40,,building building building building building pavement pavement person person plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky,building building
154,BDL004_Goose_EyeTracking_Walk.mov,156,fixation,2330,77736.66667,77870.0,133.333333,77701.66667,01:17.8,89.63,407.79,47,44,,building building building person plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky,building
155,BDL004_Goose_EyeTracking_Walk.mov,157,fixation,2342,77970.0,78436.66667,466.666667,78101.66667,01:18.2,124.66,357.07,50,39,,building building construction pavement person plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky,person construction
156,BDL004_Goose_EyeTracking_Walk.mov,158,fixation,2355,78503.33333,78770.0,266.666667,78535.0,01:18.6,148.6,340.76,48,39,,building building pavement pavement person plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky,building
157,BDL004_Goose_EyeTracking_Walk.mov,159,fixation,2360,78770.0,78870.0,100.0,78701.66667,01:18.8,145.53,410.17,44,38,,building pavement person plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky sky,building plant_vertical
158,BDL004_Goose_EyeTracking_Walk.mov,160,fixation,2400,78870.0,81406.66667,2536.666667,80036.66667,01:20.1,177.77,316.68,64,64,,building building pavement pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky,
159,BDL004_Goose_EyeTracking_Walk.mov,161,fixation,2458,81440.0,82741.66667,1301.666667,81973.33333,01:22.0,236.78,320.04,46,37,,building building building person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky sky,person
160,BDL004_Goose_EyeTracking_Walk.mov,162,fixation,2482,82810.0,82943.33333,133.333333,82775.0,01:22.8,331.08,390.01,80,67,,building building building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky sky,
161,BDL004_Goose_EyeTracking_Walk.mov,163,fixation,2491,83043.33333,83343.33333,300.0,83075.0,01:23.1,250.09,326.34,56,50,,pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky sky,person
162,BDL004_Goose_EyeTracking_Walk.mov,164,fixation,2497,83343.33333,83443.33333,100.0,83275.0,01:23.3,225.09,339.11,56,56,,bench_chair building pavement person person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky sky sky,person
163,BDL004_Goose_EyeTracking_Walk.mov,165,fixation,2517,83943.33333,84145.0,201.666667,83941.66667,01:24.0,200.25,354.45,27,32,,building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky sky sky,plant_vertical plant_vertical
164,BDL004_Goose_EyeTracking_Walk.mov,166,fixation,2523,84178.33333,84345.0,166.666667,84143.33333,01:24.2,209.09,355.26,31,34,,pavement pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky sky,person
165,BDL004_Goose_EyeTracking_Walk.mov,167,fixation,2529,84345.0,84578.33333,233.333333,84343.33333,01:24.4,187.7,385.55,33,34,,bench_chair building pavement person person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky sky,plant_vertical
166,BDL004_Goose_EyeTracking_Walk.mov,168,fixation,2540,84745.0,84911.66667,166.666667,84710.0,01:24.8,179.5,399.67,64,64,,building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky sky,plant_vertical
167,BDL004_Goose_EyeTracking_Walk.mov,169,fixation,2547,84978.33333,85145.0,166.666667,84943.33333,01:25.0,235.64,307.0,20,26,,pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky sky sky,person
168,BDL004_Goose_EyeTracking_Walk.mov,170,fixation,2555,85278.33333,85380.0,101.666667,85210.0,01:25.3,196.94,395.26,60,60,,pavement person person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky sky,plant_vertical
169,BDL004_Goose_EyeTracking_Walk.mov,171,fixation,2563,85513.33333,85646.66667,133.333333,85478.33333,01:25.5,203.49,345.05,35,35,,building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky sky,person
170,BDL004_Goose_EyeTracking_Walk.mov,172,fixation,2570,85646.66667,86013.33333,366.666667,85711.66667,01:25.8,236.5,300.33,33,35,,pavement pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky sky,person
171,BDL004_Goose_EyeTracking_Walk.mov,173,fixation,2579,86013.33333,86213.33333,200.0,86011.66667,01:26.1,216.61,334.65,16,19,,bicycle pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky sky sky,person
172,BDL004_Goose_EyeTracking_Walk.mov,174,fixation,2586,86280.0,86446.66667,166.666667,86245.0,01:26.3,214.83,381.38,34,31,,pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky sky,plant_vertical plant_vertical
173,BDL004_Goose_EyeTracking_Walk.mov,175,fixation,2594,86513.33333,86715.0,201.666667,86511.66667,01:26.6,242.73,306.4,35,35,,building person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky sky,person
174,BDL004_Goose_EyeTracking_Walk.mov,176,fixation,2600,86715.0,86948.33333,233.333333,86713.33333,01:26.8,220.32,341.22,14,15,,building building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky sky sky,person
175,BDL004_Goose_EyeTracking_Walk.mov,177,fixation,2609,87015.0,87248.33333,233.333333,87013.33333,01:27.1,232.4,319.15,34,35,,building pavement pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky sky,person
176,BDL004_Goose_EyeTracking_Walk.mov,178,fixation,2618,87315.0,87548.33333,233.333333,87313.33333,01:27.4,232.5,320.84,36,36,,building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky sky,person
177,BDL004_Goose_EyeTracking_Walk.mov,179,fixation,2626,87548.33333,87815.0,266.666667,87580.0,01:27.6,247.82,301.89,33,36,,building building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky sky,person
178,BDL004_Goose_EyeTracking_Walk.mov,180,fixation,2633,87815.0,88050.0,235.0,87813.33333,01:27.9,212.43,342.48,32,34,,pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky sky,person
179,BDL004_Goose_EyeTracking_Walk.mov,181,fixation,2653,88050.0,89116.66667,1066.666667,88481.66667,01:28.5,248.69,293.87,34,35,,building building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky sky sky,person
180,BDL004_Goose_EyeTracking_Walk.mov,182,fixation,2679,89418.33333,89518.33333,100.0,89350.0,01:29.4,160.5,411.73,48,36,,building building pavement pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky,
181,BDL004_Goose_EyeTracking_Walk.mov,183,fixation,2741,89518.33333,93523.33333,4005.0,91418.33333,01:31.5,175.22,358.74,44,38,,building building building pavement person person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky sky,
182,BDL004_Goose_EyeTracking_Walk.mov,184,fixation,2817,93856.66667,94256.66667,400.0,93955.0,01:34.0,323.78,307.06,51,48,,building building pavement pavement person plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky sky sky,person
183,BDL004_Goose_EyeTracking_Walk.mov,185,fixation,2826,94256.66667,94491.66667,235.0,94256.66667,01:34.3,275.56,364.32,43,42,,building building building pavement pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky,person
184,BDL004_Goose_EyeTracking_Walk.mov,186,fixation,2867,94491.66667,96961.66667,2470.0,95625.0,01:35.7,276.73,301.54,7,22,,building building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky sky,person
185,BDL004_Goose_EyeTracking_Walk.mov,187,fixation,2918,97295.0,97561.66667,266.666667,97326.66667,01:37.4,426.46,391.92,23,33,,building building building pavement pavement person plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky sky,
