,/Users/pslive1/Documents/Walk_Projext/BDL037_Suna_Walk_Take2/BDL037_Suna_EyeTracking_Walk2_Render/BDL037_Suna_EyeTracking_Walk2_Render.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,SubjectGender,SubjectAge,Notes,all_classes,fixation_classes
98,BDL037_Suna_EyeTracking_Walk2_Render.mov,98,fixation,1404,46826.666667000005,46993.333332999995,166.666667,46491.666667000005,00:00:46.86000,226.15,383.14,-1000.0,-1000.0,,,,bench_chair building pavement person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole sky sky,plant_horizontal person
99,BDL037_Suna_EyeTracking_Walk2_Render.mov,99,fixation,1416,47226.666667000005,47360.0,133.333333,46891.666667000005,00:00:47.26000,233.6,258.81,-1000.0,-1000.0,,,,bench_chair building pavement person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole sky,pavement
100,BDL037_Suna_EyeTracking_Walk2_Render.mov,100,fixation,1430,47726.666667000005,47826.666667000005,100.0,47358.333332999995,00:00:47.72700,181.08,196.76,-1000.0,-1000.0,,,,bench_chair bench_chair building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole sky sky,person
101,BDL037_Suna_EyeTracking_Walk2_Render.mov,101,fixation,1440,47993.333332999995,48195.0,201.666667,47691.666667000005,00:00:48.06000,150.06,215.12,-1000.0,-1000.0,,,,bench_chair bench_chair building pavement person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky sky,person
102,BDL037_Suna_EyeTracking_Walk2_Render.mov,102,fixation,1444,48195.0,48295.0,100.0,47826.666667000005,00:00:48.19500,122.11,349.06,-1000.0,-1000.0,,,,bench_chair building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky,person
103,BDL037_Suna_EyeTracking_Walk2_Render.mov,103,fixation,1448,48295.0,48428.333332999995,133.333333,47960.0,00:00:48.32800,187.04,419.36,-1000.0,-1000.0,,,,bench_chair building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky sky,
104,BDL037_Suna_EyeTracking_Walk2_Render.mov,104,fixation,1454,48428.333332999995,48695.0,266.666667,48160.0,00:00:48.52800,155.34,422.59,-1000.0,-1000.0,,,,bench_chair building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole sky sky,person
105,BDL037_Suna_EyeTracking_Walk2_Render.mov,105,fixation,1479,49261.666667000005,49563.333332999995,301.666667,48993.333332999995,00:00:49.36200,233.02,287.99,-1000.0,-1000.0,,,,bench_chair building pavement person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole,plant_horizontal
106,BDL037_Suna_EyeTracking_Walk2_Render.mov,106,fixation,1490,49696.666667000005,49830.0,133.333333,49361.666667000005,00:00:49.73000,212.15,398.33,-1000.0,-1000.0,,,,bench_chair building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical,plant_horizontal
107,BDL037_Suna_EyeTracking_Walk2_Render.mov,107,fixation,1502,49996.666667000005,50330.0,333.333333,49761.666667000005,00:00:50.13000,186.36,333.72,-1000.0,-1000.0,,,,bench_chair building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky,person
108,BDL037_Suna_EyeTracking_Walk2_Render.mov,108,fixation,1517,50463.333332999995,50898.333332999995,435.0,50261.666667000005,00:00:50.63000,182.69,437.52,-1000.0,-1000.0,,,,bench_chair building pavement pavement person plant_horizontal plant_horizontal plant_vertical sky,plant_horizontal
109,BDL037_Suna_EyeTracking_Walk2_Render.mov,109,fixation,1543,51365.0,51698.333332999995,333.333333,51130.0,00:00:51.49800,229.3,283.66,-1000.0,-1000.0,,,,bench_chair building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky,pavement
110,BDL037_Suna_EyeTracking_Walk2_Render.mov,110,fixation,1579,52600.0,52866.666667000005,266.666667,52331.666667000005,00:00:52.70000,303.75,62.97,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical sky,person plant_vertical
111,BDL037_Suna_EyeTracking_Walk2_Render.mov,111,fixation,1605,53066.666667000005,54135.0,1068.333333,53200.0,00:00:53.56800,274.37,122.45,-1000.0,-1000.0,,,,building building pavement pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky sky,person
112,BDL037_Suna_EyeTracking_Walk2_Render.mov,112,fixation,1643,54701.666667,55036.666667,335.0,54468.333333,00:00:54.83700,283.67,148.84,-1000.0,-1000.0,,,,bench_chair building building pavement pavement pavement person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky,person
113,BDL037_Suna_EyeTracking_Walk2_Render.mov,113,fixation,1672,55203.333333,56471.666667,1268.333333,55435.0,00:00:55.80300,308.31,254.38,-1000.0,-1000.0,,,,building building pavement pavement pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky,
114,BDL037_Suna_EyeTracking_Walk2_Render.mov,114,fixation,1700,56705.0,56871.666667,166.666667,56370.0,00:00:56.73800,256.02,144.85,-1000.0,-1000.0,,,,bench_chair building building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole pole sky,person building
115,BDL037_Suna_EyeTracking_Walk2_Render.mov,115,fixation,1707,56871.666667,57138.333333,266.666667,56603.333333,00:00:56.97200,270.07,140.81,-1000.0,-1000.0,,,,bench_chair building building pavement pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole sky,person
116,BDL037_Suna_EyeTracking_Walk2_Render.mov,116,fixation,1717,57138.333333,57540.0,401.666667,56936.666667,00:00:57.30500,292.88,213.44,-1000.0,-1000.0,,,,bench_chair building pavement pavement person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole pole sky,person
117,BDL037_Suna_EyeTracking_Walk2_Render.mov,117,fixation,1729,57706.666667,57806.666667,100.0,57338.333333,00:00:57.70700,365.48,295.25,-1000.0,-1000.0,,,,bench_chair building pavement pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole pole sky,plant_horizontal
118,BDL037_Suna_EyeTracking_Walk2_Render.mov,118,fixation,1732,57806.666667,57906.666667,100.0,57438.333333,00:00:57.80700,316.48,250.62,-1000.0,-1000.0,,,,bench_chair building pavement pavement person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole pole sky,person
119,BDL037_Suna_EyeTracking_Walk2_Render.mov,119,fixation,1739,58006.666667,58140.0,133.333333,57671.666667,00:00:58.04000,294.32,183.44,-1000.0,-1000.0,,,,bench_chair building pavement pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole pole sky,person
120,BDL037_Suna_EyeTracking_Walk2_Render.mov,120,fixation,1746,58273.333333,58373.333333,100.0,57905.0,00:00:58.27300,301.54,350.05,-1000.0,-1000.0,,,,bench_chair building pavement pavement person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole pole sky,plant_horizontal
121,BDL037_Suna_EyeTracking_Walk2_Render.mov,121,fixation,1757,58473.333333,58875.0,401.666667,58271.666667,00:00:58.64000,287.54,218.25,-1000.0,-1000.0,,,,bench_chair building pavement pavement pavement person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky,person
122,BDL037_Suna_EyeTracking_Walk2_Render.mov,122,fixation,1767,58875.0,59141.666667,266.666667,58606.666667,00:00:58.97500,273.69,203.64,-1000.0,-1000.0,,,,bench_chair building building pavement pavement person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole sky,building person
123,BDL037_Suna_EyeTracking_Walk2_Render.mov,123,fixation,1776,59141.666667,59508.333333,366.666667,58906.666667,00:00:59.27500,292.78,212.56,-1000.0,-1000.0,,,,bench_chair building pavement pavement person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole pole sky,person
124,BDL037_Suna_EyeTracking_Walk2_Render.mov,124,fixation,1786,59508.333333,59775.0,266.666667,59240.0,00:00:59.60800,269.19,153.85,-1000.0,-1000.0,,,,bench_chair building pavement pavement person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky,building
125,BDL037_Suna_EyeTracking_Walk2_Render.mov,125,fixation,1798,59775.0,60343.333333,568.333333,59640.0,00:01:00.00800,302.94,202.06,-1000.0,-1000.0,,,,bench_chair building pavement pavement person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky,person
126,BDL037_Suna_EyeTracking_Walk2_Render.mov,126,fixation,1848,60476.666667,62980.0,2503.333333,61310.0,00:01:01.67800,321.59,238.59,-1000.0,-1000.0,,,,bench_chair building pavement pavement person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky,person
127,BDL037_Suna_EyeTracking_Walk2_Render.mov,127,fixation,1891,63046.666667,63246.666667,200.0,62745.0,00:01:03.11300,234.72,52.02,-1000.0,-1000.0,,,,bench_chair building pavement pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole pole sky,building
128,BDL037_Suna_EyeTracking_Walk2_Render.mov,128,fixation,1899,63313.333333,63513.333333,200.0,63011.666667,00:01:03.38000,281.96,131.7,-1000.0,-1000.0,,,,bench_chair building pavement pavement person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole pole sky,building
129,BDL037_Suna_EyeTracking_Walk2_Render.mov,129,fixation,1907,63613.333333,63780.0,166.666667,63278.333333,00:01:03.64700,202.35,1.3,-1000.0,-1000.0,,,,bench_chair building pavement pavement person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole pole sky,
130,BDL037_Suna_EyeTracking_Walk2_Render.mov,130,fixation,1918,63880.0,64215.0,335.0,63645.0,00:01:04.01300,302.1,193.38,-1000.0,-1000.0,,,,bench_chair building building pavement pavement person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole pole sky,person
131,BDL037_Suna_EyeTracking_Walk2_Render.mov,131,fixation,1927,64215.0,64481.666667,266.666667,63946.666667,00:01:04.31500,291.5,170.69,-1000.0,-1000.0,,,,bench_chair building pavement pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole pole sky,person
132,BDL037_Suna_EyeTracking_Walk2_Render.mov,132,fixation,1979,64481.666667,67718.333333,3236.666667,65681.666667,00:01:06.05000,331.9,187.5,-1000.0,-1000.0,,,,bench_chair building building pavement pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole pole sky,person
133,BDL037_Suna_EyeTracking_Walk2_Render.mov,133,fixation,2029,67718.333333,67818.333333,100.0,67350.0,00:01:07.71800,310.28,234.13,-1000.0,-1000.0,,,,building pavement pavement pavement person person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole pole sky,
134,BDL037_Suna_EyeTracking_Walk2_Render.mov,134,fixation,2034,67851.666667,67985.0,133.333333,67516.666667,00:01:07.88500,308.36,280.46,-1000.0,-1000.0,,,,building pavement pavement person person plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky,person
135,BDL037_Suna_EyeTracking_Walk2_Render.mov,135,fixation,2041,68051.666667,68286.666667,235.0,67751.666667,00:01:08.12000,311.48,200.4,-1000.0,-1000.0,,,,building pavement pavement pavement person person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical pole pole sky,building
136,BDL037_Suna_EyeTracking_Walk2_Render.mov,136,fixation,2071,68286.666667,70055.0,1768.3333329999998,68751.666667,00:01:09.12000,257.52,179.34,-1000.0,-1000.0,,,,building pavement person person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical pole pole sky,person
137,BDL037_Suna_EyeTracking_Walk2_Render.mov,137,fixation,2102,70055.0,70321.666667,266.666667,69786.666667,00:01:10.15500,303.2,213.22,-1000.0,-1000.0,,,,building pavement person person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical sky,
138,BDL037_Suna_EyeTracking_Walk2_Render.mov,138,fixation,2111,70355.0,70621.666667,266.666667,70086.666667,00:01:10.45500,229.07,74.55,-1000.0,-1000.0,,,,bench_chair building pavement pavement person person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole pole sky,building
139,BDL037_Suna_EyeTracking_Walk2_Render.mov,139,fixation,2121,70688.333333,70956.666667,268.333333,70421.666667,00:01:10.79000,245.49,90.67,-1000.0,-1000.0,,,,bench_chair building pavement pavement person person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole pole sky,building
140,BDL037_Suna_EyeTracking_Walk2_Render.mov,140,fixation,2175,70956.666667,74293.333333,3336.666667,72223.333333,00:01:12.59200,264.67,129.58,-1000.0,-1000.0,,,,building pavement pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole pole sky,person
141,BDL037_Suna_EyeTracking_Walk2_Render.mov,141,fixation,2239,74693.333333,74861.666667,168.333333,74358.333333,00:01:14.72700,256.9,478.37,-1000.0,-1000.0,,,,building person plant_vertical plant_vertical plant_vertical sky,
142,BDL037_Suna_EyeTracking_Walk2_Render.mov,142,fixation,2248,74928.333333,75228.333333,300.0,74660.0,00:01:15.02800,238.12,447.01,-1000.0,-1000.0,,,,building building person plant_vertical plant_vertical plant_vertical sky sky,person
143,BDL037_Suna_EyeTracking_Walk2_Render.mov,143,fixation,2262,75495.0,75595.0,100.0,75126.666667,00:01:15.49500,133.64,268.96,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky,person
144,BDL037_Suna_EyeTracking_Walk2_Render.mov,144,fixation,2267,75661.666667,75761.666667,100.0,75293.333333,00:01:15.66200,143.99,307.51,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical sky,person
145,BDL037_Suna_EyeTracking_Walk2_Render.mov,145,fixation,2295,76563.333333,76696.666667,133.333333,76228.333333,00:01:16.59700,207.09,421.2,-1000.0,-1000.0,,,,building building pavement pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky,person
146,BDL037_Suna_EyeTracking_Walk2_Render.mov,146,fixation,2329,77698.333333,77865.0,166.666667,77363.333333,00:01:17.73200,147.15,372.23,-1000.0,-1000.0,,,,building building pavement pavement person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical sky,person
147,BDL037_Suna_EyeTracking_Walk2_Render.mov,147,fixation,2337,77998.333333,78098.333333,100.0,77630.0,00:01:17.99800,133.01,444.33,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky,person
148,BDL037_Suna_EyeTracking_Walk2_Render.mov,148,fixation,2348,78331.666667,78465.0,133.333333,77996.666667,00:01:18.36500,145.99,220.76,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky sky,person
149,BDL037_Suna_EyeTracking_Walk2_Render.mov,149,fixation,2393,79833.333333,79966.666667,133.333333,79498.333333,00:01:19.86700,204.83,438.17,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_vertical pole sky,person
150,BDL037_Suna_EyeTracking_Walk2_Render.mov,150,fixation,2399,80000.0,80201.666667,201.666667,79698.333333,00:01:20.06700,253.73,464.65,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole sky sky sky,person
151,BDL037_Suna_EyeTracking_Walk2_Render.mov,151,fixation,2408,80368.333333,80468.333333,100.0,80000.0,00:01:20.36800,282.51,404.43,-1000.0,-1000.0,,,,bench_chair building pavement person plant_horizontal plant_horizontal plant_vertical pole sky sky sky sky,plant_horizontal
152,BDL037_Suna_EyeTracking_Walk2_Render.mov,152,fixation,2414,80535.0,80668.333333,133.333333,80200.0,00:01:20.56800,210.25,383.93,-1000.0,-1000.0,,,,bench_chair building building pavement person person plant_horizontal plant_horizontal plant_vertical,pavement
153,BDL037_Suna_EyeTracking_Walk2_Render.mov,153,fixation,2448,81636.666667,81836.666667,200.0,81335.0,00:01:21.70300,308.09,162.39,-1000.0,-1000.0,,,,building pavement pavement pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky,person
