,Unnamed: 0,filename,frame,subset,dog,class_count,class_list
964,964,51283e1e-36126.jpg,36126,test,goose,3,plant_horizontal building plant_vertical
965,965,3afa638d-33691.jpg,33691,test,goose,5,person plant_horizontal plant_vertical pavement building
966,966,707771af-31888.jpg,31888,test,goose,6,pavement sky plant_vertical plant_vertical car building
967,967,971180e5-31728.jpg,31728,test,goose,9,sign building building car car pavement plant_vertical sky sky
968,968,ab98be50-30250.jpg,30250,test,goose,4,pavement plant_horizontal building plant_vertical
969,969,35d47be6-30164.jpg,30164,test,goose,1,pavement
970,970,56521704-29758.jpg,29758,test,goose,11,sky sky building building building pavement car car pole plant_vertical plant_vertical
971,971,5f84fdcc-28600.jpg,28600,test,goose,1,plant_vertical
972,972,b9540837-27769.jpg,27769,test,goose,3,plant_vertical sky sky
973,973,8a630547-26487.jpg,26487,test,goose,2,plant_horizontal plant_vertical
974,974,56f88513-23976.jpg,23976,test,goose,6,plant_vertical plant_vertical building pavement plant_horizontal sky
975,975,56b20c1c-22511.jpg,22511,test,goose,5,person plant_vertical building sky sky
976,976,22bf3255-21811.jpg,21811,test,goose,6,building building building plant_horizontal plant_vertical plant_vertical
977,977,cb61f646-20414.jpg,20414,test,goose,7,person pavement plant_vertical car building building sky
978,978,24b33676-20117.jpg,20117,test,goose,1,plant_horizontal
979,979,85642287-19814.jpg,19814,test,goose,4,building pavement plant_horizontal sky
980,980,2384357b-19148.jpg,19148,test,goose,7,pavement building sky building building car plant_vertical
981,981,6d921ab8-18716.jpg,18716,test,goose,6,pavement building building building plant_vertical car
982,982,f28be7df-17748.jpg,17748,test,goose,9,person plant_horizontal plant_vertical car sky building building pavement plant_vertical
983,983,7ebb6027-15910.jpg,15910,test,goose,10,pole plant_horizontal pavement building plant_vertical plant_vertical building sky sky building
984,984,dbee9cce-15228.jpg,15228,test,goose,8,sculpture plant_horizontal building plant_vertical plant_vertical plant_vertical building sky
985,985,627a0857-14342.jpg,14342,test,goose,7,building building plant_horizontal plant_vertical plant_vertical sky sky
986,986,b9858ae6-13113.jpg,13113,test,goose,7,pavement sculpture plant_horizontal plant_vertical building plant_vertical sky
987,987,7b080b21-11366.jpg,11366,test,goose,6,plant_horizontal plant_vertical pavement building sky plant_vertical
988,988,b80bedd3-10515.jpg,10515,test,goose,8,pavement bench_chair building plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical
989,989,d2f077cc-9962.jpg,9962,test,goose,1,plant_vertical
990,990,26db2d9a-9683.jpg,9683,test,goose,8,person pavement bench_chair plant_horizontal plant_horizontal building building plant_vertical
991,991,c7ae58b7-6434.jpg,6434,test,goose,4,plant_horizontal pavement building plant_vertical
992,992,fc0841a3-1767.jpg,1767,test,goose,12,person building plant_horizontal plant_horizontal pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical pavement pavement sky
993,993,2da4db2b-990.jpg,990,test,goose,1,plant_horizontal
994,994,df3e659f-28641.jpg,28641,test,suna,8,person sky pavement pole bench_chair building plant_vertical plant_horizontal
995,995,f3b57a94-27699.jpg,27699,test,suna,7,person sky building bench_chair plant_horizontal pavement pole
996,996,4223fff1-26125.jpg,26125,test,suna,9,person person sky pavement pole plant_horizontal bench_chair building plant_vertical
997,997,8e65e330-24837.jpg,24837,test,suna,10,person person pavement plant_horizontal building building plant_vertical plant_vertical sky sky
998,998,b744923f-14400.jpg,14400,test,suna,8,sky sky pavement car bus person building building
999,999,aa68da8f-13569.jpg,13569,test,suna,7,person sky sky pavement building plant_horizontal plant_horizontal
1000,1000,a3ad6e23-13381.jpg,13381,test,suna,7,sky pavement plant_horizontal plant_vertical building plant_vertical building
1001,1001,8961b9dc-11392.jpg,11392,test,suna,6,person building sky pavement plant_vertical plant_horizontal
1002,1002,fe22edad-11311.jpg,11311,test,suna,7,sky pavement person building plant_vertical plant_vertical plant_horizontal
1003,1003,5bb2b272-11245.jpg,11245,test,suna,5,sky pavement building plant_vertical plant_horizontal
1004,1004,809da10e-11126.jpg,11126,test,suna,6,sky pavement building plant_horizontal plant_vertical plant_horizontal
1005,1005,ed176d34-11037.jpg,11037,test,suna,6,pavement sky building plant_vertical plant_vertical plant_horizontal
1006,1006,ddb84923-10963.jpg,10963,test,suna,6,sky pavement plant_vertical plant_vertical building plant_horizontal
1007,1007,247c4535-10821.jpg,10821,test,suna,14,person person person sky pavement pole building building building plant_vertical plant_vertical plant_vertical plant_vertical plant_horizontal
1008,1008,96c0f29e-10749.jpg,10749,test,suna,17,person person person person sky pavement pole building building building plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical plant_horizontal plant_horizontal
1009,1009,b1dd8d47-10658.jpg,10658,test,suna,16,person person person person sky pavement building building building plant_vertical plant_vertical plant_vertical plant_vertical pole plant_horizontal plant_horizontal
1010,1010,872f93c4-10581.jpg,10581,test,suna,16,sky pavement building building building building person person person plant_vertical plant_vertical plant_vertical plant_vertical pole plant_horizontal plant_horizontal
1011,1011,bf6d0c0e-10492.jpg,10492,test,suna,16,sky pavement building building building plant_vertical plant_vertical plant_vertical plant_vertical bench_chair bench_chair person person person plant_horizontal plant_horizontal
1012,1012,cb7e0860-13050.jpg,13050,test,suna,10,person sky sky pavement plant_horizontal pole sculpture plant_vertical plant_vertical plant_vertical
1013,1013,efb505d6-10321.jpg,10321,test,suna,15,sky pavement building building building building plant_vertical plant_vertical plant_vertical plant_vertical bench_chair bench_chair bench_chair plant_horizontal plant_horizontal
1014,1014,a7826250-10236.jpg,10236,test,suna,12,sky sky pavement building building building plant_vertical plant_vertical plant_vertical plant_vertical plant_horizontal plant_horizontal
1015,1015,a5f2bbfc-11976.jpg,11976,test,suna,14,sky sky sky person pavement pavement building plant_horizontal plant_horizontal plant_horizontal plant_vertical pole pole sculpture
1016,1016,4d5e2904-11579.jpg,11579,test,suna,15,sky sky sky sky pavement building plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical pole pole plant_vertical
1017,1017,d1d78c2f-10173.jpg,10173,test,suna,11,pavement sculpture building building building building plant_vertical plant_vertical plant_vertical plant_horizontal plant_horizontal
1018,1018,a8395107-10097.jpg,10097,test,suna,13,pavement sky sculpture building building building building plant_vertical plant_vertical plant_vertical bench_chair plant_horizontal plant_horizontal
1019,1019,edb172b0-10019.jpg,10019,test,suna,13,pavement sculpture building plant_vertical building building building plant_vertical plant_vertical bench_chair bench_chair plant_horizontal plant_horizontal
1020,1020,147d1de4-9930.jpg,9930,test,suna,12,sky pavement sculpture building building building building plant_vertical plant_vertical plant_vertical plant_horizontal plant_horizontal
1021,1021,54f96cc3-9835.jpg,9835,test,suna,13,pavement sky pole sculpture building building building building plant_vertical plant_vertical plant_vertical plant_horizontal plant_horizontal
1022,1022,c7f2b25b-9762.jpg,9762,test,suna,16,pavement sky pole building building building building building sculpture plant_vertical plant_vertical plant_vertical plant_vertical plant_horizontal plant_horizontal plant_horizontal
1023,1023,af29e060-5582.jpg,5582,test,suna,7,pavement sign building plant_vertical plant_vertical plant_horizontal plant_horizontal
1024,1024,d71d25e5-5514.jpg,5514,test,suna,17,person sky sky sky sky building building building building plant_vertical plant_vertical plant_vertical plant_vertical pavement pavement pavement plant_horizontal
1025,1025,baf04cef-1848.jpg,1848,test,suna,12,person sky pavement pole building plant_vertical bench_chair bench_chair plant_horizontal plant_horizontal plant_horizontal plant_horizontal
1026,1026,f3b6aa9d-1404.jpg,1404,test,suna,14,person sky sky pavement pole building plant_vertical plant_vertical bench_chair bench_chair plant_horizontal plant_horizontal plant_horizontal plant_horizontal
1027,1027,767bd5f1-1331.jpg,1331,test,suna,14,person sky sky pole pole building plant_vertical plant_vertical bench_chair bench_chair plant_horizontal plant_horizontal plant_horizontal plant_horizontal
1028,1028,287e06b1-1237.jpg,1237,test,suna,15,person person pole building plant_vertical pavement plant_vertical bench_chair bench_chair sky plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_horizontal
1029,1029,4a6cf41d-753.jpg,753,test,suna,8,person pavement building building plant_vertical plant_vertical plant_horizontal plant_horizontal
1030,1030,23636e8d-27920.jpg,27920,test,suna,7,person sky pavement plant_horizontal building pole bench_chair
1031,1031,3c0fda0c-28156.jpg,28156,test,suna,7,person sky pavement pole bench_chair plant_horizontal building
1032,1032,f625e99f-28360.jpg,28360,test,suna,8,person sky pavement pole plant_horizontal plant_vertical building bench_chair
1033,1033,7835f8a9-28427.jpg,28427,test,suna,8,person sky pavement building pole plant_horizontal bench_chair plant_vertical
1034,1034,de0f4ee2-28545.jpg,28545,test,suna,7,person sky pavement plant_horizontal pole building plant_vertical
1035,1035,2f0c5bd0-28881.jpg,28881,test,suna,4,person sky building plant_vertical
1036,1036,96284abc-28957.jpg,28957,test,suna,7,person sky pavement pole bench_chair building plant_vertical
1037,1037,4b6db726-29080.jpg,29080,test,suna,6,plant_horizontal pole bench_chair pavement building plant_vertical
1038,1038,e73706b2-27203.jpg,27203,test,suna,7,person pavement plant_horizontal pavement plant_vertical building bench_chair
1039,1039,3ecda72a-27390.jpg,27390,test,suna,8,person sky pavement plant_horizontal pole bench_chair building plant_vertical
1040,1040,5e1bb8e1-27651.jpg,27651,test,suna,5,person sky pole plant_horizontal building
1041,1041,eb4ccc34-27782.jpg,27782,test,suna,8,person person sky pole pavement pavement building bench_chair
1042,1042,9c53dd68-27845.jpg,27845,test,suna,7,person sky pavement plant_horizontal pole plant_vertical building
1043,1043,b8dc0af5-26239.jpg,26239,test,suna,8,person sky pavement pole plant_horizontal plant_horizontal plant_vertical building
1044,1044,0f3f2723-26307.jpg,26307,test,suna,8,person sky pavement pole bench_chair person plant_horizontal plant_vertical
1045,1045,a19c4bd5-26415.jpg,26415,test,suna,8,person sky pavement bench_chair pole building plant_horizontal plant_vertical
1046,1046,a933d332-26478.jpg,26478,test,suna,8,person sky pole bench_chair person building plant_horizontal plant_vertical
1047,1047,2248b09f-26579.jpg,26579,test,suna,5,person person plant_horizontal bench_chair building
1048,1048,9ac11c48-26668.jpg,26668,test,suna,5,person plant_horizontal pole bench_chair pavement
1049,1049,7b26c681-26741.jpg,26741,test,suna,7,person person sky pole building plant_horizontal plant_vertical
1050,1050,55017a37-26848.jpg,26848,test,suna,7,person sky building pole bench_chair plant_horizontal pavement
1051,1051,46df328e-26923.jpg,26923,test,suna,8,person sky person pole plant_horizontal building plant_vertical bench_chair
1052,1052,ea45f21c-26985.jpg,26985,test,suna,8,person person pole sky plant_horizontal pavement bench_chair building
1053,1053,d52d4211-27118.jpg,27118,test,suna,7,person person plant_horizontal sky pole building bench_chair
1054,1054,49f046ea-25929.jpg,25929,test,suna,5,person pavement plant_horizontal bench_chair plant_vertical
1055,1055,f8b3a558-26002.jpg,26002,test,suna,7,person sky pavement plant_horizontal plant_vertical pole building
1056,1056,a1409e87-25851.jpg,25851,test,suna,5,person pavement plant_horizontal building building
1057,1057,84e35b30-25641.jpg,25641,test,suna,8,person person sky pavement bench_chair plant_vertical pavement building
1058,1058,1b82f114-25725.jpg,25725,test,suna,10,person sky pavement plant_horizontal plant_horizontal plant_horizontal pole bench_chair building plant_vertical
1059,1059,58dcc2c0-25810.jpg,25810,test,suna,7,person sky pavement plant_horizontal pole plant_horizontal building
1060,1060,5ceb8abe-24923.jpg,24923,test,suna,8,person person sky sky plant_vertical plant_horizontal pavement building
1061,1061,afcb5a77-25031.jpg,25031,test,suna,13,person sky pavement building pole plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical bench_chair bench_chair
1062,1062,fa0c89f7-25198.jpg,25198,test,suna,6,person person sky plant_vertical pavement plant_horizontal
1063,1063,a585f04b-25333.jpg,25333,test,suna,9,person person plant_vertical pole pavement plant_horizontal plant_horizontal building sky
1064,1064,8913b237-25412.jpg,25412,test,suna,9,person sky pole pole plant_vertical building building plant_vertical plant_horizontal
1065,1065,ac05060b-25495.jpg,25495,test,suna,8,person sky sky plant_vertical plant_horizontal plant_horizontal pole pavement
1066,1066,c10fca27-17367.jpg,17367,test,suna,6,scooter scooter scooter pole pavement plant_vertical
1067,1067,98ace610-17452.jpg,17452,test,suna,7,scooter pavement plant_vertical plant_vertical plant_vertical plant_vertical building
1068,1068,9af9c16a-24760.jpg,24760,test,suna,1,plant_vertical
1069,1069,ed3f1b72-17280.jpg,17280,test,suna,6,person sky sky pavement car plant_vertical
1070,1070,8451e1e3-17109.jpg,17109,test,suna,6,person sky pavement pavement building bus
1071,1071,06688ab8-16978.jpg,16978,test,suna,5,sky pavement pavement car building
1072,1072,de87b758-17069.jpg,17069,test,suna,5,sky pavement plant_vertical car plant_vertical
1073,1073,6266ddb0-15467.jpg,15467,test,suna,7,person pole plant_vertical building car pavement sky
1074,1074,b9a4f2e3-15402.jpg,15402,test,suna,6,person sky pavement scooter car plant_vertical
1075,1075,0dc55924-14313.jpg,14313,test,suna,6,person sky pavement plant_vertical bus building
1076,1076,7a2bf024-14432.jpg,14432,test,suna,8,person sky sky building building pavement pole pole
1077,1077,0070277f-14539.jpg,14539,test,suna,5,person sky pavement building bus
1078,1078,9252099d-14651.jpg,14651,test,suna,4,sky bus pavement car
1079,1079,8a81c087-14725.jpg,14725,test,suna,5,sky pavement bus building pole
1080,1080,fa530c02-14789.jpg,14789,test,suna,6,person sky pavement bus pole plant_vertical
1081,1081,9fab2d12-14875.jpg,14875,test,suna,5,person pavement car car sky
1082,1082,3e6d8ffb-14949.jpg,14949,test,suna,6,person sky car car plant_vertical pavement
1083,1083,7a00c248-15030.jpg,15030,test,suna,6,person sky car pavement pole building
1084,1084,17a34bc3-15100.jpg,15100,test,suna,6,person sky pavement car building car
1085,1085,bbccac8a-15213.jpg,15213,test,suna,5,sky pavement pavement car plant_vertical
1086,1086,93ba4601-15284.jpg,15284,test,suna,7,person building plant_vertical sky pavement car car
1087,1087,0c0e8548-14019.jpg,14019,test,suna,6,person sky pavement plant_horizontal plant_horizontal building
1088,1088,6e018c8a-14084.jpg,14084,test,suna,4,pavement plant_horizontal plant_horizontal car
1089,1089,4139e3f5-14216.jpg,14216,test,suna,7,sky sky pavement plant_vertical bus plant_vertical pole
1090,1090,64eae300-13759.jpg,13759,test,suna,5,person sky pavement plant_horizontal building
1091,1091,8de466af-13859.jpg,13859,test,suna,5,person sky pavement plant_horizontal building
1092,1092,7342593c-13930.jpg,13930,test,suna,4,person sky pavement plant_horizontal
1093,1093,57a390a8-13642.jpg,13642,test,suna,8,person sky sky sky plant_horizontal pavement pavement building
1094,1094,adcade99-13705.jpg,13705,test,suna,6,person sky pavement plant_horizontal plant_horizontal building
1095,1095,d2bf7555-13504.jpg,13504,test,suna,8,person sky pavement plant_horizontal plant_horizontal building building plant_vertical
1096,1096,a723e21e-13599.jpg,13599,test,suna,8,person sky sky pavement plant_horizontal plant_horizontal building plant_vertical
1097,1097,bf6235b5-13338.jpg,13338,test,suna,9,person sky pavement pole plant_horizontal plant_horizontal building plant_vertical plant_vertical
1098,1098,41e7d013-13185.jpg,13185,test,suna,10,sky sky pavement pole plant_horizontal plant_horizontal building building plant_vertical plant_vertical
1099,1099,c8552759-13002.jpg,13002,test,suna,7,person sky plant_vertical plant_vertical pavement plant_horizontal plant_vertical
1100,1100,751c9c0d-13115.jpg,13115,test,suna,9,person pavement plant_horizontal plant_horizontal sky sky sky plant_vertical plant_vertical
1101,1101,6710658c-12945.jpg,12945,test,suna,6,person sky pavement plant_horizontal plant_vertical plant_vertical
1102,1102,a334be3d-12739.jpg,12739,test,suna,8,person sky sky sky pavement plant_horizontal plant_vertical plant_vertical
1103,1103,95deebb4-12676.jpg,12676,test,suna,6,person sky pavement plant_horizontal plant_vertical plant_vertical
1104,1104,52d04067-12598.jpg,12598,test,suna,7,person sky pavement plant_horizontal plant_horizontal plant_vertical plant_vertical
1105,1105,345c7b96-12557.jpg,12557,test,suna,6,person sky pavement plant_horizontal plant_vertical plant_vertical
1106,1106,f3dc3edb-12449.jpg,12449,test,suna,7,person sky sky sky pavement plant_horizontal plant_vertical
1107,1107,b1e04546-12231.jpg,12231,test,suna,12,pavement sky sky sky pole sculpture sculpture building plant_horizontal plant_horizontal plant_vertical plant_vertical
1108,1108,a576bee9-12298.jpg,12298,test,suna,7,person sky pavement plant_horizontal pole plant_vertical plant_vertical
1109,1109,901f0127-12384.jpg,12384,test,suna,11,person sky sky sky building plant_vertical pavement pole plant_horizontal plant_horizontal sculpture
1110,1110,f5e82940-12020.jpg,12020,test,suna,13,sky pavement person pole building sculpture plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical plant_horizontal plant_horizontal
1111,1111,6a231327-12091.jpg,12091,test,suna,14,sky sky sky sky pavement plant_horizontal plant_horizontal pole sculpture sculpture building plant_vertical plant_vertical plant_vertical
1112,1112,e75da15d-12201.jpg,12201,test,suna,10,person sky pavement pole sculpture building plant_horizontal plant_horizontal plant_vertical plant_vertical
1113,1113,558fc83d-11775.jpg,11775,test,suna,10,sky sky pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sculpture
1114,1114,2f5e0bf7-11853.jpg,11853,test,suna,11,sky sky sky pavement pole sculpture plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical
1115,1115,b1549e5c-11701.jpg,11701,test,suna,9,sky pavement building plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole
1116,1116,f95e070f-11460.jpg,11460,test,suna,9,sky sky pavement pole building plant_horizontal plant_horizontal plant_vertical plant_vertical
1117,1117,11f3d142-11548.jpg,11548,test,suna,10,sky pavement building plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical pole
1118,1118,752e02b1-10929.jpg,10929,test,suna,9,pavement sky building building plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical
1119,1119,ca378b55-14938.jpg,14938,test,daisy,12,person plant_horizontal pole pavement plant_horizontal plant_vertical plant_vertical building plant_vertical sculpture sky sky
1120,1120,4bf5ae91-3485.jpg,3485,test,daisy,7,person plant_horizontal plant_horizontal pavement pavement plant_vertical building
1121,1121,85567f8b-4704.jpg,4704,test,daisy,8,pavement pole building plant_horizontal plant_horizontal plant_vertical plant_vertical sky
1122,1122,887cc20f-7219.jpg,7219,test,daisy,7,pavement plant_horizontal building plant_horizontal plant_vertical sky sky
1123,1123,ccfa8614-10494.jpg,10494,test,daisy,8,pavement bench_chair plant_horizontal plant_horizontal plant_vertical building sky sky
1124,1124,5d3c92a7-11114.jpg,11114,test,daisy,6,pavement person plant_horizontal plant_horizontal plant_vertical sky
1125,1125,acc6cff8-3408.jpg,3408,test,daisy,6,person pavement plant_horizontal plant_horizontal plant_vertical building
1126,1126,02cd03b2-14397.jpg,14397,test,daisy,6,person plant_horizontal plant_vertical plant_vertical sky sky
1127,1127,196a8d76-2844.jpg,2844,test,daisy,12,person sculpture plant_vertical person plant_vertical pavement pavement plant_horizontal plant_horizontal plant_vertical building sky
1128,1128,9d31e40c-13217.jpg,13217,test,daisy,10,building person plant_horizontal sculpture pavement plant_horizontal plant_vertical plant_vertical sky sky
1129,1129,ff5360b4-10905.jpg,10905,test,daisy,7,person sky bench_chair pavement plant_horizontal plant_horizontal plant_vertical
1130,1130,72d0c5cb-8563.jpg,8563,test,daisy,6,person person pavement plant_horizontal plant_vertical plant_vertical
1131,1131,ef11eecc-2462.jpg,2462,test,daisy,6,person plant_vertical plant_vertical sculpture plant_vertical plant_horizontal
1132,1132,aca64f30-14530.jpg,14530,test,daisy,5,person plant_horizontal plant_horizontal plant_horizontal pole
1133,1133,e6942cdd-13049.jpg,13049,test,daisy,2,plant_horizontal plant_vertical
1134,1134,9271bea4-12222.jpg,12222,test,daisy,1,plant_horizontal
1135,1135,c716a3eb-11151.jpg,11151,test,daisy,4,pavement plant_horizontal plant_vertical sky
1136,1136,99d90b8b-8910.jpg,8910,test,daisy,3,plant_horizontal pavement person
1137,1137,41718ae2-4484.jpg,4484,test,daisy,5,pavement plant_horizontal plant_horizontal building plant_vertical
1138,1138,59e561e3-7965.jpg,7965,test,daisy,7,pavement plant_horizontal plant_vertical building building sky plant_vertical
1139,1139,7d695a34-11038.jpg,11038,test,daisy,6,pavement plant_horizontal plant_horizontal building plant_vertical sky
1140,1140,69c6cb73-12040.jpg,12040,test,daisy,7,building plant_horizontal pavement plant_vertical building plant_vertical sky
1141,1141,d1ec55fe-11763.jpg,11763,test,daisy,9,person person building building plant_vertical pavement plant_vertical plant_horizontal sky
1142,1142,c6f063e7-6855.jpg,6855,test,daisy,2,plant_vertical pavement
1143,1143,d55b6c60-6650.jpg,6650,test,daisy,2,plant_vertical sky
1144,1144,2c182dec-14016.jpg,14016,test,daisy,1,plant_horizontal
1145,1145,5afc010a-13634.jpg,13634,test,daisy,3,pole pavement plant_horizontal
1146,1146,a4d21170-12932.jpg,12932,test,daisy,2,plant_horizontal pavement
1147,1147,ecfd21d2-12354.jpg,12354,test,daisy,1,plant_horizontal
1148,1148,6b5c9c58-9570.jpg,9570,test,daisy,2,pavement plant_horizontal
1149,1149,b04efd9b-8327.jpg,8327,test,daisy,2,plant_horizontal plant_vertical
1150,1150,664a46ef-8184.jpg,8184,test,daisy,1,plant_vertical
1151,1151,c5466394-6498.jpg,6498,test,daisy,1,plant_horizontal
1152,1152,9c92030b-4082.jpg,4082,test,daisy,3,person pavement plant_horizontal
1153,1153,997a8aa1-14810.jpg,14810,test,daisy,8,person plant_horizontal sky sky sky plant_vertical sculpture plant_vertical
1154,1154,e00008c4-10874.jpg,10874,test,daisy,9,person pole pavement plant_horizontal plant_horizontal bench_chair building plant_vertical sky
1155,1155,03e05cc0-13548.jpg,13548,test,daisy,12,person person pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical sculpture sky sky sky sky
1156,1156,6a8e8114-13846.jpg,13846,test,daisy,2,plant_horizontal plant_vertical
1157,1157,e8e029f0-12972.jpg,12972,test,daisy,2,plant_vertical pavement
1158,1158,95d37205-6892.jpg,6892,test,daisy,2,plant_horizontal pavement
1159,1159,79ed9369-8880.jpg,8880,test,daisy,1,plant_horizontal
1160,1160,15b4b20d-6607.jpg,6607,test,daisy,1,plant_horizontal
1161,1161,f0965977-13986.jpg,13986,test,daisy,1,plant_horizontal
1162,1162,003d0774-2076.jpg,2076,test,daisy,11,person building pavement building plant_horizontal plant_horizontal plant_vertical plant_vertical sky plant_vertical sky
1163,1163,b5ca170f-4412.jpg,4412,test,daisy,12,person building pavement pole pavement plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical sky
1164,1164,4fb0b27a-9446.jpg,9446,test,daisy,7,person pavement plant_horizontal plant_vertical plant_vertical building sky
1165,1165,bff131a0-10120.jpg,10120,test,daisy,5,pavement plant_horizontal plant_horizontal plant_vertical sky
1166,1166,53e4a475-13165.jpg,13165,test,daisy,12,pole pavement plant_horizontal sculpture plant_horizontal sky sky sky sky sky plant_vertical plant_vertical
1167,1167,b9cfec8f-3237.jpg,3237,test,daisy,9,person pavement plant_horizontal pavement plant_horizontal plant_vertical plant_vertical building building
1168,1168,37231c70-8772.jpg,8772,test,daisy,7,person person pavement sky plant_vertical building plant_horizontal
1169,1169,c7ea3855-7657.jpg,7657,test,daisy,6,pavement plant_horizontal plant_horizontal building plant_vertical sky
1170,1170,44b16374-7124.jpg,7124,test,daisy,9,pole pavement building plant_horizontal plant_vertical plant_vertical sky sky sky
1171,1171,4515c322-9479.jpg,9479,test,daisy,10,sky person person plant_horizontal building plant_vertical plant_vertical building plant_vertical pavement
1172,1172,bc50bca6-3791.jpg,3791,test,daisy,9,person pavement plant_horizontal plant_horizontal plant_vertical plant_vertical building building building
1173,1173,e896e0df-11003.jpg,11003,test,daisy,10,person sky sky pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical sky
1174,1174,1ec13a93-13683.jpg,13683,test,daisy,15,sculpture sculpture person person person plant_horizontal pavement plant_horizontal building building plant_vertical plant_vertical plant_vertical sky sky
1175,1175,f13d052a-13470.jpg,13470,test,daisy,21,person person person sculpture sculpture pole plant_horizontal plant_horizontal pavement building building building plant_vertical sky sky plant_vertical plant_vertical plant_vertical plant_vertical sky sky
1176,1176,1580360d-13308.jpg,13308,test,daisy,11,sculpture sculpture plant_horizontal pavement building building pole plant_vertical sky sky sign
1177,1177,ca8271c4-9171.jpg,9171,test,daisy,7,pavement plant_horizontal plant_horizontal plant_vertical building building sky
1178,1178,be74eb49-1257.jpg,1257,test,daisy,13,pole plant_horizontal pavement pavement person plant_horizontal plant_horizontal plant_horizontal pavement building sky plant_vertical plant_vertical
1179,1179,5a1c7abc-433.jpg,433,test,daisy,12,person pavement pavement pavement plant_horizontal building pole plant_horizontal plant_horizontal plant_horizontal plant_vertical sky
1180,1180,34b39e34-9955.jpg,9955,test,daisy,13,sign pavement pavement plant_horizontal person plant_horizontal pavement sky plant_vertical plant_vertical plant_vertical building plant_horizontal
1181,1181,4b05e98e-7317.jpg,7317,test,daisy,13,pavement plant_horizontal plant_vertical building construction construction pole building building building plant_vertical sky sky
1182,1182,c2b9f4f9-8847.jpg,8847,test,daisy,7,building plant_horizontal plant_vertical person pavement person plant_vertical
1183,1183,70a9d465-7801.jpg,7801,test,daisy,8,building pavement plant_horizontal plant_horizontal building building plant_vertical sky
1184,1184,9b86bfdc-7390.jpg,7390,test,daisy,14,construction plant_horizontal pavement plant_vertical construction building plant_vertical building plant_vertical building sky sky plant_horizontal plant_horizontal
1185,1185,8e37624a-15594.jpg,15594,test,daisy,1,plant_horizontal
1186,1186,991a370e-15545.jpg,15545,test,daisy,1,plant_horizontal
1187,1187,9232b35b-21586.jpg,21586,test,suna,14,sign sign pavement person car car car plant_vertical plant_vertical plant_vertical building sky building sky
1188,1188,ad8ebffb-6307.jpg,6307,test,suna,9,building plant_horizontal plant_vertical plant_vertical plant_vertical person sky pavement sky
1189,1189,85b1016a-17232.jpg,17232,test,suna,13,person pavement pavement car sky plant_vertical building car plant_vertical plant_horizontal plant_vertical plant_vertical sky
1190,1190,0aa98c31-21521.jpg,21521,test,suna,14,sign pavement pavement pavement person car car plant_vertical sky pavement plant_vertical plant_vertical plant_vertical sky
1191,1191,50be20cf-408.jpg,408,test,suna,13,plant_horizontal pavement person plant_horizontal plant_horizontal plant_vertical building plant_vertical sky plant_vertical building sky plant_vertical
1192,1192,ae9c6edd-7514.jpg,7514,test,suna,17,construction construction pole plant_horizontal plant_vertical plant_horizontal plant_horizontal pavement building person building sculpture building building building plant_vertical sky
1193,1193,ba1910f3-17695.jpg,17695,test,suna,14,plant_horizontal pavement sign plant_vertical plant_vertical car plant_vertical building building plant_horizontal sky building plant_horizontal sky
1194,1194,40fe4850-19323.jpg,19323,test,suna,12,plant_vertical plant_horizontal pole car car pavement plant_vertical building sky building plant_vertical sky
1195,1195,b66a20e8-16760.jpg,16760,test,suna,8,pavement car plant_horizontal plant_vertical building building building sky
1196,1196,94b2e250-84.jpg,84,test,suna,10,pavement pavement plant_horizontal plant_vertical building building plant_vertical sky sky person
1197,1197,85c880d0-3951.jpg,3951,test,suna,16,plant_horizontal bench_chair pavement pavement person pole building plant_horizontal plant_vertical plant_vertical plant_horizontal plant_horizontal plant_vertical building sky sky
1198,1198,993728fe-23733.jpg,23733,test,suna,8,car car car pavement building building plant_vertical sky
1199,1199,7c2682a2-1798.jpg,1798,test,suna,16,bench_chair plant_horizontal plant_horizontal pavement person plant_horizontal pavement plant_horizontal pole plant_vertical building plant_vertical sky plant_vertical plant_horizontal plant_horizontal
1200,1200,2878ea99-19532.jpg,19532,test,suna,9,pavement car plant_vertical building plant_horizontal pavement building plant_vertical sky
1201,1201,9ab57c2b-8343.jpg,8343,test,suna,9,construction plant_horizontal plant_horizontal plant_horizontal pavement building plant_vertical building plant_vertical
