,/Users/pslive1/Documents/Walk_Projext/BDL037_Suna_Walk_Take2/BDL037_Suna_EyeTracking_Walk2_Render/BDL037_Suna_EyeTracking_Walk2_Render.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,SubjectGender,SubjectAge,Notes,all_classes,fixation_classes,fixation_classes_no_background,union_areas,percentage_area
58,BDL037_Suna_EyeTracking_Walk2_Render.mov,58,fixation,886,29505.0,29705.0,200.0,29203.333333,00:00:29.57200,209.97,198.75,-1000.0,-1000.0,,,,pavement person plant_vertical sky,person: 1.0 background: 0.0,person: 1.0,0.7395638020833334,person:0.4437662760416667 sky:0.01232421875 pavement:0.29849934895833335 plant_vertical:0.07163736979166667
59,BDL037_Suna_EyeTracking_Walk2_Render.mov,59,fixation,899,30005.0,30105.0,100.0,29636.666667,00:00:30.00500,50.64,138.98,-1000.0,-1000.0,,,,building pavement person sky,person: 1.0 background: 0.0,person: 1.0,0.6489225260416667,person:0.23826171875 pavement:0.39074544270833333 building:0.019212239583333332 sky:0.014280598958333333
60,BDL037_Suna_EyeTracking_Walk2_Render.mov,60,fixation,909,30305.0,30438.333333,133.333333,29970.0,00:00:30.33800,99.14,252.94,-1000.0,-1000.0,,,,building pavement person plant_vertical sky sky,person: 1.0 background: 0.0,person: 1.0,0.6684798177083333,plant_vertical:0.16642903645833335 person:0.229931640625 pavement:0.266611328125 sky:0.04457356770833333 building:0.023577473958333334
61,BDL037_Suna_EyeTracking_Walk2_Render.mov,61,fixation,914,30471.666667,30638.333333,166.666667,30136.666667,00:00:30.50500,98.57,294.07,-1000.0,-1000.0,,,,building pavement person person plant_vertical sky,person: 1.0 background: 0.0,person: 1.0,0.7406380208333333,pavement:0.1679296875 person:0.2606608072916667 sky:0.06973307291666667 plant_vertical:0.27270182291666667 building:0.012770182291666666
62,BDL037_Suna_EyeTracking_Walk2_Render.mov,62,fixation,946,31540.0,31706.666667,166.666667,31205.0,00:00:31.57300,168.78,110.75,-1000.0,-1000.0,,,,bench_chair building building building person plant_horizontal plant_horizontal,person: 0.890888638920135 background: 0.10911136107986502,person: 1.0,0.8495768229166667,plant_horizontal:0.5445475260416667 person:0.10061197916666667 building:0.23545572916666666 bench_chair:0.007213541666666667
63,BDL037_Suna_EyeTracking_Walk2_Render.mov,63,fixation,953,31773.333333,31940.0,166.666667,31438.333333,00:00:31.80700,146.26,128.2,-1000.0,-1000.0,,,,bench_chair building building building person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical,person: 1.0 background: 0.0,person: 1.0,0.824677734375,building:0.21316080729166664 plant_horizontal:0.5793912760416667 person:0.130439453125 bench_chair:0.005559895833333333 plant_vertical:0.003727213541666667
64,BDL037_Suna_EyeTracking_Walk2_Render.mov,64,fixation,1007,33610.0,33710.0,100.0,33241.666667000005,00:00:33.61000,229.05,441.38,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_vertical pole sky,person: 0.5 plant_horizontal: 0.5 background: 0.0,person: 0.5 plant_horizontal: 0.5,0.7979427083333334,person:0.4646451822916667 plant_horizontal:0.21930013020833333 building:0.0458984375 sky:0.04188151041666666 pavement:0.07414388020833333 plant_vertical:0.01568033854166667 pole:0.00259765625
65,BDL037_Suna_EyeTracking_Walk2_Render.mov,65,fixation,1025,34143.333332999995,34376.666667000005,233.333333,33841.666667000005,00:00:34.21000,282.4,398.15,-1000.0,-1000.0,,,,bench_chair building pavement person plant_horizontal plant_vertical plant_vertical pole sky,person: 0.6182197496522949 plant_horizontal: 0.38178025034770513 background: 0.0,person: 0.6182197496522949 plant_horizontal: 0.38178025034770513,0.796328125,person:0.39666341145833334 pavement:0.05499348958333333 plant_vertical:0.03780598958333333 sky:0.07496419270833334 plant_horizontal:0.15946940104166665 building:0.07861002604166667 pole:0.0008919270833333333 bench_chair:0.014267578125
66,BDL037_Suna_EyeTracking_Walk2_Render.mov,66,fixation,1030,34376.666667000005,34476.666667000005,100.0,34008.333332999995,00:00:34.37700,245.89,361.71,-1000.0,-1000.0,,,,building building person plant_vertical plant_vertical sky,person: 1.0 background: 0.0,person: 1.0,0.7035774739583334,sky:0.095537109375 person:0.40268880208333335 building:0.10274088541666666 plant_vertical:0.13337239583333332
67,BDL037_Suna_EyeTracking_Walk2_Render.mov,67,fixation,1043,34778.333332999995,34911.666667000005,133.333333,34443.333332999995,00:00:34.81200,273.92,346.09,-1000.0,-1000.0,,,,bench_chair building pavement person plant_horizontal plant_vertical plant_vertical plant_vertical sky,person: 1.0 background: 0.0,person: 1.0,0.7909505208333333,person:0.4214225260416667 plant_vertical:0.208642578125 plant_horizontal:0.29793619791666665 pavement:0.05005533854166667 sky:0.025927734375 building:0.041041666666666664 bench_chair:0.019772135416666666
68,BDL037_Suna_EyeTracking_Walk2_Render.mov,68,fixation,1051,34978.333332999995,35245.0,266.666667,34710.0,00:00:35.07800,199.41,341.54,-1000.0,-1000.0,,,,bench_chair building pavement person person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical sky,person: 0.6961628817541112 plant_vertical: 0.3038371182458888 background: 0.0,person: 0.6961628817541112 plant_vertical: 0.3038371182458888,0.8038020833333334,person:0.364697265625 bench_chair:0.013489583333333333 plant_horizontal:0.411103515625 plant_vertical:0.024648437500000002 building:0.04820638020833334 pavement:0.05374674479166667 sky:0.016298828125
69,BDL037_Suna_EyeTracking_Walk2_Render.mov,69,fixation,1060,35345.0,35478.333332999995,133.333333,35010.0,00:00:35.37800,237.07,416.95,-1000.0,-1000.0,,,,bench_chair building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky,person: 1.0 background: 0.0,person: 1.0,0.83162109375,person:0.359228515625 plant_horizontal:0.22057942708333333 building:0.101484375 sky:0.04310221354166666 pavement:0.059619140625 bench_chair:0.010143229166666667 pole:0.0040071614583333335 plant_vertical:0.0589453125
70,BDL037_Suna_EyeTracking_Walk2_Render.mov,70,fixation,1070,35678.333332999995,35811.666667000005,133.333333,35343.333332999995,00:00:35.71200,202.66,278.66,-1000.0,-1000.0,,,,bench_chair building building pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky,pavement: 0.9460067491563554 background: 0.05399325084364454,pavement: 1.0,0.8212532552083334,person:0.24813802083333333 building:0.112529296875 plant_horizontal:0.33544596354166667 pavement:0.07058919270833333 sky:0.03167643229166667 plant_vertical:0.027522786458333334 bench_chair:0.010013020833333334 pole:0.003095703125
71,BDL037_Suna_EyeTracking_Walk2_Render.mov,71,fixation,1089,36246.666667000005,36513.333332999995,266.666667,35978.333332999995,00:00:36.34700,240.9,274.05,-1000.0,-1000.0,,,,bench_chair building pavement person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky,pavement: 1.0 background: 0.0,pavement: 1.0,0.8208072916666667,person:0.28930013020833334 building:0.10540364583333334 pavement:0.069150390625 plant_horizontal:0.2921484375 sky:0.033186848958333334 plant_vertical:0.024127604166666667 pole:0.0034895833333333333 bench_chair:0.014065755208333334
72,BDL037_Suna_EyeTracking_Walk2_Render.mov,72,fixation,1108,36946.666667000005,37113.333332999995,166.666667,36611.666667000005,00:00:36.98000,232.68,281.88,-1000.0,-1000.0,,,,bench_chair bench_chair bench_chair building pavement person person plant_horizontal plant_horizontal plant_vertical pole sky,plant_horizontal: 0.7750281214848144 pavement: 0.015748031496062992 background: 0.2092238470191226,plant_horizontal: 0.9800853485064012 pavement: 0.01991465149359886,0.7818326822916667,person:0.23648763020833333 plant_horizontal:0.33765625 sky:0.03881510416666667 building:0.12481119791666667 bench_chair:0.01611653645833333 plant_vertical:0.018828125 pavement:0.048076171875 pole:0.0009765625
73,BDL037_Suna_EyeTracking_Walk2_Render.mov,73,fixation,1115,37180.0,37346.666667000005,166.666667,36845.0,00:00:37.21300,284.68,284.12,-1000.0,-1000.0,,,,bench_chair building pavement pavement person plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical pole sky,plant_horizontal: 0.8492688413948256 background: 0.15073115860517436,plant_horizontal: 1.0,0.8685970052083334,person:0.2683235677083333 plant_horizontal:0.2902701822916667 building:0.133603515625 sky:0.04178385416666667 plant_vertical:0.114775390625 pavement:0.06015950520833334 bench_chair:0.009866536458333333 pole:0.0015397135416666667
74,BDL037_Suna_EyeTracking_Walk2_Render.mov,74,fixation,1128,37346.666667000005,38015.0,668.333333,37280.0,00:00:37.64800,253.4,274.14,-1000.0,-1000.0,,,,bench_chair bench_chair building building pavement pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky,plant_horizontal: 0.5466816647919011 pavement: 0.25646794150731156 background: 0.1968503937007874,plant_horizontal: 0.680672268907563 pavement: 0.31932773109243695,0.8229720052083334,plant_horizontal:0.32719726562500007 person:0.22987955729166668 pavement:0.08461588541666668 building:0.12720377604166666 sky:0.025712890625 pole:0.004225260416666667 plant_vertical:0.025908203125 bench_chair:0.017916666666666668
75,BDL037_Suna_EyeTracking_Walk2_Render.mov,75,fixation,1151,38348.333332999995,38548.333332999995,200.0,38046.666667000005,00:00:38.41500,291.93,280.82,-1000.0,-1000.0,,,,bench_chair building building pavement pavement person person plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky sky,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.81095703125,person:0.263115234375 pole:0.0028255208333333335 sky:0.010104166666666668 plant_vertical:0.010559895833333333 plant_horizontal:0.37596679687499995 building:0.097294921875 bench_chair:0.01484375 pavement:0.07161458333333333
76,BDL037_Suna_EyeTracking_Walk2_Render.mov,76,fixation,1164,38783.333332999995,38983.333332999995,200.0,38481.666667000005,00:00:38.85000,233.58,417.57,-1000.0,-1000.0,,,,bench_chair building pavement person person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.8353287760416667,person:0.3441438802083333 sky:0.020260416666666666 pole:0.0030501302083333335 bench_chair:0.016012369791666668 plant_horizontal:0.4714029947916667 plant_vertical:0.028434244791666667 building:0.08858072916666666 pavement:0.056380208333333334
77,BDL037_Suna_EyeTracking_Walk2_Render.mov,77,fixation,1170,38983.333332999995,39216.666667000005,233.333333,38681.666667000005,00:00:39.05000,244.83,402.27,-1000.0,-1000.0,,,,bench_chair building pavement pavement person person plant_horizontal plant_horizontal plant_horizontal plant_vertical pole,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.7541276041666667,person:0.31851562499999997 plant_horizontal:0.42064778645833334 bench_chair:0.016624348958333333 pavement:0.07450846354166667 pole:0.0013248697916666667 plant_vertical:0.013404947916666667 building:0.039267578125
78,BDL037_Suna_EyeTracking_Walk2_Render.mov,78,fixation,1175,39216.666667000005,39316.666667000005,100.0,38848.333332999995,00:00:39.21700,251.14,433.94,-1000.0,-1000.0,,,,bench_chair pavement person person person plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky,background: 1.0,,0.48627604166666666,person:0.405234375 plant_horizontal:0.045859374999999994 pole:0.002470703125 pavement:0.051666666666666666 plant_vertical:0.012897135416666667 bench_chair:0.016311848958333333 sky:0.027262369791666668
79,BDL037_Suna_EyeTracking_Walk2_Render.mov,79,fixation,1179,39316.666667000005,39483.333332999995,166.666667,38981.666667000005,00:00:39.35000,266.23,454.05,-1000.0,-1000.0,,,,bench_chair building pavement person person plant_horizontal plant_horizontal plant_horizontal plant_vertical pole,background: 1.0,,0.44853841145833334,person:0.28843098958333335 plant_horizontal:0.049518229166666664 bench_chair:0.018138020833333334 pavement:0.05507161458333333 building:0.03285481770833333 pole:0.00236328125 plant_vertical:0.013235677083333333
80,BDL037_Suna_EyeTracking_Walk2_Render.mov,80,fixation,1187,39616.666667000005,39716.666667000005,100.0,39248.333332999995,00:00:39.61700,246.29,371.43,-1000.0,-1000.0,,,,bench_chair building pavement person person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical pole,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.80826171875,person:0.31328776041666667 building:0.054814453125 plant_horizontal:0.45280273437500007 bench_chair:0.00888671875 plant_vertical:0.012737630208333333 pavement:0.07061197916666667 pole:0.0016861979166666666
81,BDL037_Suna_EyeTracking_Walk2_Render.mov,81,fixation,1191,39716.666667000005,39883.333332999995,166.666667,39381.666667000005,00:00:39.75000,243.15,349.37,-1000.0,-1000.0,,,,bench_chair building pavement person person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical pole,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.8050911458333333,person:0.313408203125 plant_vertical:0.017249348958333334 plant_horizontal:0.42359375 pole:0.002099609375 building:0.036920572916666665 bench_chair:0.015227864583333334 pavement:0.061682942708333334
82,BDL037_Suna_EyeTracking_Walk2_Render.mov,82,fixation,1205,40185.0,40351.666667000005,166.666667,39850.0,00:00:40.21800,249.49,275.74,-1000.0,-1000.0,,,,bench_chair building pavement person person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.8195865885416667,plant_horizontal:0.3896419270833333 building:0.06942057291666667 plant_vertical:0.028570963541666668 pole:0.00314453125 person:0.33380859375 pavement:0.066513671875 bench_chair:0.005589192708333334
83,BDL037_Suna_EyeTracking_Walk2_Render.mov,83,fixation,1213,40451.666667000005,40585.0,133.333333,40116.666667000005,00:00:40.48500,266.23,308.24,-1000.0,-1000.0,,,,bench_chair building person person plant_horizontal plant_horizontal plant_horizontal plant_vertical,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.6911783854166667,plant_horizontal:0.31124023437500004 person:0.2784244791666667 plant_vertical:0.016920572916666668 building:0.10305989583333333 bench_chair:0.0095703125
84,BDL037_Suna_EyeTracking_Walk2_Render.mov,84,fixation,1222,40751.666667000005,40918.333332999995,166.666667,40416.666667000005,00:00:40.78500,246.32,407.0,-1000.0,-1000.0,,,,bench_chair building pavement pavement person person plant_horizontal plant_horizontal plant_vertical plant_vertical sky,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.80259765625,person:0.25286458333333334 plant_horizontal:0.263466796875 plant_vertical:0.06608723958333333 sky:0.04033203125 building:0.13142903645833334 bench_chair:0.011393229166666666 pavement:0.0830859375
85,BDL037_Suna_EyeTracking_Walk2_Render.mov,85,fixation,1237,40918.333332999995,41753.333332999995,835.0,40916.666667000005,00:00:41.28500,221.19,386.84,-1000.0,-1000.0,,,,bench_chair building pavement person person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical sky,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.8115625,person:0.2871484375 plant_horizontal:0.2880143229166667 sky:0.026087239583333335 building:0.113935546875 plant_vertical:0.049199218749999996 pavement:0.076064453125 bench_chair:0.009352213541666666
86,BDL037_Suna_EyeTracking_Walk2_Render.mov,86,fixation,1261,41920.0,42320.0,400.0,41718.333332999995,00:00:42.08700,213.71,305.24,-1000.0,-1000.0,,,,bench_chair building pavement pavement person plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky,plant_horizontal: 1.0 background: 0.0,plant_horizontal: 1.0,0.7830891927083333,person:0.19170247395833334 building:0.09529947916666667 plant_horizontal:0.40087565104166667 pavement:0.08111002604166667 plant_vertical:0.019547526041666666 bench_chair:0.011637369791666666 pole:0.0030305989583333335 sky:0.00623046875
87,BDL037_Suna_EyeTracking_Walk2_Render.mov,87,fixation,1286,42921.666667000005,43021.666667000005,100.0,42553.333332999995,00:00:42.92200,187.49,458.2,-1000.0,-1000.0,,,,bench_chair building pavement person plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical plant_vertical pole sky,person: 0.796400449943757 background: 0.20359955005624297,person: 1.0,0.8003190104166666,person:0.27306640625 building:0.10751302083333333 bench_chair:0.009684244791666666 sky:0.06834309895833333 pavement:0.06955729166666667 plant_horizontal:0.25693359375 pole:0.0025553385416666667 plant_vertical:0.023001302083333335
88,BDL037_Suna_EyeTracking_Walk2_Render.mov,88,fixation,1296,43188.333332999995,43388.333332999995,200.0,42886.666667000005,00:00:43.25500,164.9,373.19,-1000.0,-1000.0,,,,bench_chair bench_chair building pavement person plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical pole sky,person: 1.0 background: 0.0,person: 1.0,0.8771354166666666,plant_horizontal:0.25847981770833334 building:0.09547526041666667 person:0.316083984375 bench_chair:0.015205078125 plant_vertical:0.13030924479166667 sky:0.04530924479166667 pavement:0.063408203125 pole:0.0023795572916666665
